place,title,time,pay,date
경북 김천시,경성주막1929 김천,17:00~01:00,"시급 9,500",4시간전
경기 안성시,경성주막1929 안성공도,21:00~03:00,"시급 9,000",8시간전
경북 김천시,경성주막1929 김천,17:00~01:00,"월급 2,400,000",11시간전
경북 김천시,경성주막1929 김천,17:00~01:00,"월급 2,400,000",04/18
경기 화성시,경성주막1929 동탄호수공원점,16:00~02:30,"월급 2,700,000",04/15
경기 화성시,경성주막1929 동탄호수공원점,19:00~00:00,"시급 11,000",04/15
경기 화성시,경성주막1929 동탄호수공원점,17:00~02:00,"월급 2,500,000",04/15
