place,title,time,pay,date
서울 전체,폴바셋 구로지밸리몰점,07:00~23:00,"시급 8,800",3시간전
서울 구로구,폴바셋 고대구로병원점,06:00~23:00,"시급 8,800",4시간전
대전 전체,폴바셋 롯데백화점대전점,07:00~23:00,"시급 8,600",04/18
서울 강동구,폴바셋 현대백화점천호점,08:30~21:30,"시급 8,800",04/15
경기 성남시,폴바셋 롯데분당점,12:00~23:00,"시급 8,800",04/10
